lead_id,company,category,channel,owner,signal_score,created_date,stage,mql_date,sql_date,opp_date,closed_date,deal_value_monthly_usd,outcome,lost_reason
2820,Solace Goods Co III,Pet,Signal-scored inbound,S. Kapoor,8.04,2026-06-13,MQL,2026-06-15,,,,,,
2821,Meridian Baby VIII,Gadgets,Referral,R. Iyer,6.62,2026-06-15,MQL,2026-06-21,,,,,,
2822,Larkspur Gadgets V,Beauty,Outbound LinkedIn,A. Chouhan,6.71,2026-06-01,Lead,,,,,,,
2823,Opaline Collective V,Kitchen,Outbound LinkedIn,A. Chouhan,9.3,2026-06-28,MQL,2026-06-30,,,,,,
2824,Cobalt Beauty IV,Home,Outbound LinkedIn,S. Kapoor,9.47,2026-06-24,Lead,,,,,,,
2825,Glow Ritual Gadgets VII,Kitchen,Signal-scored inbound,S. Kapoor,8.34,2026-06-10,SQL,2026-06-11,2026-06-17,,,,,
2826,Aurora Pet Supply IV,Pet,Content/organic,R. Iyer,5.21,2026-06-14,Lead,,,,,,,
2827,Thistle Collective II,Baby,Outbound LinkedIn,S. Kapoor,4.95,2026-06-01,MQL,2026-06-04,,,,,,
2828,Coral & Co Baby VI,Home,Content/organic,S. Kapoor,6.9,2026-06-04,MQL,2026-06-05,,,,,,
2829,Foxglove Living III,Kitchen,Referral,A. Chouhan,6.75,2026-06-19,Lead,,,,,,,
2830,Northfield Gadgets V,Skin,Signal-scored inbound,S. Kapoor,7.91,2026-06-30,Lead,,,,,,,
2831,Wren & Co Naturals II,Skin,Signal-scored inbound,R. Iyer,7.89,2026-06-02,Closed Won,2026-06-06,2026-06-13,2026-06-16,2026-06-24,800,Won,
2832,Windrow Home Co III,Baby,Referral,A. Chouhan,6.05,2026-06-12,MQL,2026-06-13,,,,,,
2833,Windrow Outdoor VII,Baby,Signal-scored inbound,A. Chouhan,7.22,2026-06-19,Lead,,,,,,,
2834,Glow Ritual Home Co VI,Outdoor,Signal-scored inbound,S. Kapoor,3.82,2026-06-24,Lead,,,,,,,
2835,Cinderwood Outdoor VI,Pet,Signal-scored inbound,S. Kapoor,8.69,2026-06-19,Lead,,,,,,,
2836,Foxglove Kitchen Co IV,Outdoor,Outbound LinkedIn,A. Chouhan,5.79,2026-06-20,Lead,,,,,,,
2837,Cascade Naturals V,Kitchen,Signal-scored inbound,S. Kapoor,5.68,2026-06-19,MQL,2026-06-21,,,,,,
2838,Larkspur Beauty III,Pet,Signal-scored inbound,S. Kapoor,6.23,2026-06-04,MQL,2026-06-06,,,,,,
2839,Coral & Co Skin Co IV,Home,Cold email sequence,S. Kapoor,3.78,2026-06-22,SQL,2026-06-28,2026-07-03,,,,,
2840,Silverline Baby IV,Pet,Signal-scored inbound,A. Chouhan,4.8,2026-06-04,Lead,,,,,,,
2841,Pinehaven Kitchen Co V,Baby,Referral,A. Chouhan,5.69,2026-06-11,SQL,2026-06-13,2026-06-16,,,,,
2842,Solace Supply Co VI,Pet,Cold email sequence,S. Kapoor,4.79,2026-06-22,Opportunity,2026-06-28,2026-07-06,2026-07-12,,1200,,
2843,Lumen Supply Co VIII,Beauty,Signal-scored inbound,R. Iyer,6.01,2026-06-02,Lead,,,,,,,
2844,Basalt Gadgets IV,Outdoor,Outbound LinkedIn,A. Chouhan,5.69,2026-06-29,MQL,2026-07-02,,,,,,
2845,Driftwood Home Co III,Outdoor,Cold email sequence,S. Kapoor,3.42,2026-06-15,MQL,2026-06-21,,,,,,
2846,Cascade Pet Supply II,Outdoor,Content/organic,R. Iyer,4.04,2026-06-08,Lead,,,,,,,
2847,Aurora Home Co IV,Gadgets,Cold email sequence,R. Iyer,4.42,2026-06-18,Lead,,,,,,,
2848,Opaline Skin Co IV,Baby,Signal-scored inbound,R. Iyer,6.39,2026-06-23,MQL,2026-06-29,,,,,,
2849,Verdant Goods Co III,Beauty,Signal-scored inbound,A. Chouhan,4.57,2026-06-10,MQL,2026-06-12,,,,,,
2850,Rosemere Baby Goods VI,Outdoor,Content/organic,A. Chouhan,3.97,2026-06-01,MQL,2026-06-07,,,,,,
2851,Driftwood Living VII,Beauty,Outbound LinkedIn,A. Chouhan,3.71,2026-06-10,Lead,,,,,,,
2852,Driftwood Pet Supply III,Skin,Outbound LinkedIn,S. Kapoor,5.61,2026-06-27,Lead,,,,,,,
2853,Windrow Collective VII,Baby,Outbound LinkedIn,S. Kapoor,4.28,2026-06-08,MQL,2026-06-11,,,,,,
2854,Foxglove Outdoor IV,Kitchen,Outbound LinkedIn,R. Iyer,9.22,2026-06-01,Lead,,,,,,,
2855,Glow Ritual Skin Co VII,Gadgets,Outbound LinkedIn,A. Chouhan,4.33,2026-06-14,Lead,,,,,,,
2856,Silverline Baby V,Baby,Cold email sequence,S. Kapoor,5.87,2026-06-05,MQL,2026-06-07,,,,,,
2857,Glow Ritual Gadgets VIII,Skin,Signal-scored inbound,S. Kapoor,5.66,2026-06-09,Lead,,,,,,,
2858,Larkspur Studio VIII,Gadgets,Signal-scored inbound,A. Chouhan,6.98,2026-06-03,Lead,,,,,,,
2859,Wren & Co Outdoor VII,Beauty,Outbound LinkedIn,R. Iyer,6.52,2026-06-22,Lead,,,,,,,
2860,Silverline Home Co III,Outdoor,Cold email sequence,A. Chouhan,8.17,2026-06-29,MQL,2026-06-30,,,,,,
2861,Northfield Pet Supply VI,Beauty,Outbound LinkedIn,R. Iyer,9.08,2026-06-25,SQL,2026-07-01,2026-07-04,,,,,
2862,Windrow Home Co IV,Skin,Signal-scored inbound,A. Chouhan,4.52,2026-06-02,Lead,,,,,,,
2863,Cascade Kitchen Co VI,Gadgets,Signal-scored inbound,R. Iyer,3.4,2026-06-15,Opportunity,2026-06-17,2026-06-22,2026-06-29,,2200,,
2864,Driftwood Skin Co VI,Baby,Referral,A. Chouhan,6.08,2026-06-01,MQL,2026-06-02,,,,,,
2865,Rosemere Supply Co V,Baby,Signal-scored inbound,A. Chouhan,4.38,2026-06-05,MQL,2026-06-09,,,,,,
2866,Basalt Baby Goods III,Skin,Cold email sequence,S. Kapoor,6.61,2026-06-22,Lead,,,,,,,
2867,Larkspur Living V,Outdoor,Signal-scored inbound,S. Kapoor,6.46,2026-06-19,MQL,2026-06-23,,,,,,
2868,Cobalt Studio VIII,Skin,Signal-scored inbound,S. Kapoor,4.39,2026-06-24,Lead,,,,,,,
2869,Basalt Home Co VI,Gadgets,Outbound LinkedIn,R. Iyer,8.02,2026-06-15,Lead,,,,,,,
2870,Cinderwood Beauty VI,Home,Referral,A. Chouhan,7.79,2026-06-18,Lead,,,,,,,
2871,Glow Ritual Works IV,Pet,Referral,S. Kapoor,7.63,2026-06-27,SQL,2026-07-02,2026-07-07,,,,,
2872,Northfield Gadgets VI,Baby,Signal-scored inbound,S. Kapoor,3.54,2026-06-17,Lead,,,,,,,
2873,Lumen Pet Supply V,Kitchen,Outbound LinkedIn,A. Chouhan,3.29,2026-06-16,Lead,,,,,,,
2874,Cascade Skin Co IV,Gadgets,Cold email sequence,A. Chouhan,6.37,2026-06-20,MQL,2026-06-24,,,,,,
2875,Amberlight Baby VIII,Kitchen,Outbound LinkedIn,S. Kapoor,4.8,2026-06-28,MQL,2026-06-29,,,,,,
2876,Foxglove Home Co IV,Beauty,Referral,S. Kapoor,3.2,2026-06-11,MQL,2026-06-17,,,,,,
2877,Windrow Baby V,Baby,Cold email sequence,R. Iyer,9.2,2026-06-04,MQL,2026-06-09,,,,,,
2878,Voltix Home Co IV,Home,Content/organic,R. Iyer,5.46,2026-06-04,Lead,,,,,,,
2879,Thistle Naturals VI,Skin,Signal-scored inbound,A. Chouhan,6.55,2026-06-05,Lead,,,,,,,
2880,Windrow Works VIII,Skin,Outbound LinkedIn,A. Chouhan,3.98,2026-06-27,Lead,,,,,,,
2881,Thistle Gadgets V,Kitchen,Outbound LinkedIn,A. Chouhan,6.3,2026-06-15,SQL,2026-06-20,2026-06-26,,,,,
2882,Ember Collective IV,Kitchen,Signal-scored inbound,S. Kapoor,6.35,2026-06-17,MQL,2026-06-21,,,,,,
2883,Northfield Supply Co III,Home,Cold email sequence,S. Kapoor,4.48,2026-06-11,MQL,2026-06-12,,,,,,
2884,Basalt Baby Goods IV,Pet,Cold email sequence,S. Kapoor,7.64,2026-06-21,SQL,2026-06-25,2026-07-03,,,,,
2885,Cobalt Studio IX,Kitchen,Cold email sequence,A. Chouhan,8.02,2026-06-25,Lead,,,,,,,
2886,Cinderwood Baby Goods II,Home,Signal-scored inbound,R. Iyer,8.21,2026-06-30,Opportunity,2026-07-04,2026-07-14,2026-07-25,,1500,,
2887,Hearthstone Pet Supply II,Skin,Content/organic,S. Kapoor,4.15,2026-06-16,Lead,,,,,,,
2888,Opaline Outdoor VI,Gadgets,Outbound LinkedIn,A. Chouhan,6.43,2026-06-03,Closed Lost,2026-06-05,2026-06-08,2026-06-17,2026-07-04,1500,Lost,Went with in-house fix
2889,Thistle Naturals VII,Pet,Signal-scored inbound,A. Chouhan,4.58,2026-06-14,Lead,,,,,,,
2890,Aurora Collective VII,Pet,Signal-scored inbound,R. Iyer,9.25,2026-06-09,MQL,2026-06-10,,,,,,
2891,Verdant Goods Co IV,Home,Outbound LinkedIn,R. Iyer,7.92,2026-06-28,Lead,,,,,,,
2892,Bluebell Goods Co IV,Gadgets,Cold email sequence,R. Iyer,5.21,2026-06-22,MQL,2026-06-24,,,,,,
2893,Opaline Home Co III,Baby,Outbound LinkedIn,R. Iyer,5.67,2026-06-09,Lead,,,,,,,
2894,Thistle Home Co II,Gadgets,Cold email sequence,R. Iyer,4.57,2026-06-23,Lead,,,,,,,
2895,Bluebell Pet Supply III,Kitchen,Cold email sequence,A. Chouhan,6.03,2026-06-27,Lead,,,,,,,
2896,Rosemere Living IX,Beauty,Signal-scored inbound,S. Kapoor,3.37,2026-06-28,MQL,2026-06-30,,,,,,
2897,Cascade Collective,Gadgets,Referral,R. Iyer,6.82,2026-06-29,Lead,,,,,,,
2898,Ember Outdoor II,Home,Cold email sequence,A. Chouhan,3.61,2026-06-20,Lead,,,,,,,
2899,Halcyon Beauty IV,Beauty,Outbound LinkedIn,A. Chouhan,4.57,2026-06-03,Lead,,,,,,,
2900,Cascade Works V,Gadgets,Signal-scored inbound,S. Kapoor,5.1,2026-06-08,MQL,2026-06-12,,,,,,
2901,Silverline Baby VI,Baby,Referral,S. Kapoor,7.95,2026-06-16,Lead,,,,,,,
2902,Solace Goods Co IV,Baby,Outbound LinkedIn,S. Kapoor,8.58,2026-06-25,Lead,,,,,,,
2903,Cinderwood Home Co III,Beauty,Referral,A. Chouhan,8.33,2026-06-26,MQL,2026-06-27,,,,,,
2904,Driftwood Beauty VII,Home,Referral,S. Kapoor,9.01,2026-06-08,Lead,,,,,,,
2905,Solace Works II,Outdoor,Signal-scored inbound,R. Iyer,8.35,2026-06-20,MQL,2026-06-26,,,,,,
2906,Opaline Home Co IV,Gadgets,Outbound LinkedIn,S. Kapoor,8.15,2026-06-05,Lead,,,,,,,
2907,Tiny Sprout Naturals VI,Baby,Cold email sequence,S. Kapoor,7.16,2026-06-19,MQL,2026-06-24,,,,,,
2908,Northfield Goods Co IV,Outdoor,Outbound LinkedIn,A. Chouhan,6.81,2026-06-25,Lead,,,,,,,
2909,Cascade Baby Goods V,Home,Content/organic,S. Kapoor,6.91,2026-06-05,MQL,2026-06-09,,,,,,
2910,Solace Supply Co VII,Baby,Signal-scored inbound,A. Chouhan,7.52,2026-06-28,Lead,,,,,,,
2911,Aurora Supply Co IV,Beauty,Referral,S. Kapoor,3.14,2026-06-26,MQL,2026-06-30,,,,,,
2912,Driftwood Supply Co IV,Beauty,Outbound LinkedIn,A. Chouhan,3.76,2026-06-05,Lead,,,,,,,
2913,Cinderwood Home Co IV,Beauty,Content/organic,A. Chouhan,6.38,2026-06-07,MQL,2026-06-11,,,,,,
2914,Tiny Sprout Home Co IV,Pet,Signal-scored inbound,R. Iyer,3.47,2026-06-24,MQL,2026-06-26,,,,,,
2915,Lumen Living,Kitchen,Signal-scored inbound,R. Iyer,6.31,2026-06-06,MQL,2026-06-07,,,,,,
2916,Cinderwood Works VII,Pet,Cold email sequence,S. Kapoor,8.87,2026-06-20,MQL,2026-06-25,,,,,,
2917,Verdant Gadgets IV,Baby,Signal-scored inbound,S. Kapoor,3.03,2026-06-17,Lead,,,,,,,
2918,Foxglove Kitchen Co V,Kitchen,Signal-scored inbound,R. Iyer,8.61,2026-06-30,Lead,,,,,,,
2919,Larkspur Skin Co V,Pet,Signal-scored inbound,A. Chouhan,7.19,2026-06-20,Lead,,,,,,,
2920,Voltix Beauty IV,Kitchen,Outbound LinkedIn,S. Kapoor,3.12,2026-06-27,MQL,2026-06-30,,,,,,
2921,Windrow Baby VI,Skin,Signal-scored inbound,A. Chouhan,9.08,2026-06-23,Lead,,,,,,,
2922,Lumen Baby Goods IX,Pet,Cold email sequence,S. Kapoor,6.72,2026-06-21,MQL,2026-06-26,,,,,,
2923,Ember Naturals IV,Outdoor,Signal-scored inbound,S. Kapoor,4.92,2026-06-18,Lead,,,,,,,
2924,Windrow Goods Co VI,Gadgets,Signal-scored inbound,S. Kapoor,3.67,2026-06-01,Lead,,,,,,,
2925,Larkspur Naturals III,Gadgets,Content/organic,A. Chouhan,3.7,2026-06-27,Lead,,,,,,,
2926,Basalt Outdoor V,Skin,Cold email sequence,R. Iyer,5.63,2026-06-18,Lead,,,,,,,
2927,Voltix Supply Co V,Beauty,Content/organic,R. Iyer,4.01,2026-06-21,MQL,2026-06-25,,,,,,
2928,Hearthstone Studio II,Home,Cold email sequence,R. Iyer,6.65,2026-06-24,SQL,2026-06-29,2026-07-06,,,,,
2929,Larkspur Skin Co VI,Beauty,Referral,R. Iyer,8.38,2026-06-29,MQL,2026-07-03,,,,,,
2930,Glow Ritual Skin Co VIII,Pet,Outbound LinkedIn,S. Kapoor,8.23,2026-06-26,MQL,2026-07-01,,,,,,
2931,Amberlight Skin Co,Pet,Cold email sequence,A. Chouhan,8.09,2026-06-13,Lead,,,,,,,
2932,Marigold Supply Co VIII,Baby,Content/organic,A. Chouhan,3.1,2026-06-16,Lead,,,,,,,
2933,Glow Ritual Skin Co IX,Gadgets,Cold email sequence,R. Iyer,6.71,2026-06-30,Lead,,,,,,,
2934,Lumen Kitchen Co II,Skin,Outbound LinkedIn,A. Chouhan,4.56,2026-06-26,Lead,,,,,,,
2935,Cinderwood Pet Supply III,Beauty,Referral,A. Chouhan,6.11,2026-06-08,MQL,2026-06-14,,,,,,
2936,Driftwood Goods Co VI,Pet,Signal-scored inbound,A. Chouhan,3.76,2026-06-25,SQL,2026-06-27,2026-07-02,,,,,
2937,Solace Home Co V,Beauty,Content/organic,R. Iyer,6.43,2026-06-20,Lead,,,,,,,
2938,Tiny Sprout Naturals VII,Baby,Referral,R. Iyer,3.35,2026-06-14,Lead,,,,,,,
2939,Cinderwood Kitchen Co V,Outdoor,Cold email sequence,S. Kapoor,3.93,2026-06-24,MQL,2026-06-30,,,,,,
2940,Hearthstone Works IV,Outdoor,Outbound LinkedIn,R. Iyer,5.54,2026-06-02,Lead,,,,,,,
2941,Halcyon Skin Co V,Pet,Cold email sequence,R. Iyer,7.36,2026-06-20,MQL,2026-06-21,,,,,,
2942,Tiny Sprout Works VI,Outdoor,Content/organic,A. Chouhan,9.38,2026-06-19,Lead,,,,,,,
2943,Cobalt Baby IV,Skin,Signal-scored inbound,S. Kapoor,7.39,2026-06-09,Closed Lost,2026-06-11,2026-06-20,2026-06-25,2026-07-07,900,Lost,Went with in-house fix
2944,Cascade Collective II,Pet,Signal-scored inbound,S. Kapoor,9.03,2026-06-15,MQL,2026-06-17,,,,,,
2945,Tiny Sprout Baby Goods IV,Beauty,Outbound LinkedIn,A. Chouhan,7.88,2026-06-08,Lead,,,,,,,
2946,Rosemere Living X,Home,Outbound LinkedIn,S. Kapoor,6.73,2026-06-12,SQL,2026-06-14,2026-06-17,,,,,
2947,Amberlight Naturals III,Skin,Signal-scored inbound,A. Chouhan,7.72,2026-06-06,Lead,,,,,,,
2948,Solace Gadgets II,Home,Referral,R. Iyer,6.32,2026-06-27,MQL,2026-06-30,,,,,,
2949,Voltix Outdoor III,Outdoor,Signal-scored inbound,R. Iyer,8.41,2026-06-13,MQL,2026-06-14,,,,,,
2950,Larkspur Studio IX,Outdoor,Cold email sequence,A. Chouhan,8.95,2026-06-03,MQL,2026-06-05,,,,,,
2951,Larkspur Works V,Home,Signal-scored inbound,A. Chouhan,4.7,2026-07-04,MQL,2026-07-09,,,,,,
2952,Basalt Works VI,Outdoor,Signal-scored inbound,R. Iyer,8.63,2026-07-02,Lead,,,,,,,
2953,Amberlight Outdoor VI,Baby,Referral,A. Chouhan,6.53,2026-07-03,MQL,2026-07-06,,,,,,
2954,Foxglove Studio VII,Beauty,Outbound LinkedIn,S. Kapoor,6.83,2026-07-06,Lead,,,,,,,
2955,Ember Beauty III,Outdoor,Outbound LinkedIn,A. Chouhan,5.62,2026-07-04,MQL,2026-07-08,,,,,,
2956,Wren & Co Skin Co VI,Beauty,Outbound LinkedIn,A. Chouhan,5.44,2026-07-02,Opportunity,2026-07-04,2026-07-11,2026-07-16,,600,,
2957,Rosemere Collective III,Beauty,Cold email sequence,S. Kapoor,9.43,2026-07-01,Lead,,,,,,,
2958,Ember Skin Co VIII,Baby,Outbound LinkedIn,A. Chouhan,3.47,2026-07-05,MQL,2026-07-10,,,,,,
2959,Halcyon Gadgets IV,Skin,Signal-scored inbound,S. Kapoor,6.96,2026-07-03,Lead,,,,,,,
2960,Cinderwood Home Co V,Home,Signal-scored inbound,A. Chouhan,8.53,2026-07-07,MQL,2026-07-12,,,,,,
2961,Northfield Supply Co IV,Skin,Outbound LinkedIn,R. Iyer,7.21,2026-07-03,Lead,,,,,,,
2962,Solace Baby II,Baby,Signal-scored inbound,R. Iyer,7.07,2026-07-05,MQL,2026-07-06,,,,,,
2963,Halcyon Baby III,Kitchen,Content/organic,A. Chouhan,8.82,2026-07-04,Opportunity,2026-07-08,2026-07-12,2026-07-24,,1200,,
2964,Ember Baby II,Baby,Cold email sequence,S. Kapoor,9.33,2026-07-04,Lead,,,,,,,
2965,Meridian Goods Co VI,Home,Referral,S. Kapoor,8.95,2026-07-05,MQL,2026-07-07,,,,,,
2966,Aurora Living VI,Gadgets,Outbound LinkedIn,S. Kapoor,3.25,2026-07-06,Lead,,,,,,,
2967,Rosemere Home Co IV,Pet,Cold email sequence,S. Kapoor,7.06,2026-07-02,MQL,2026-07-08,,,,,,
2968,Hearthstone Collective VII,Pet,Outbound LinkedIn,S. Kapoor,5.16,2026-07-04,Lead,,,,,,,
2969,Hearthstone Beauty VI,Home,Signal-scored inbound,S. Kapoor,4.14,2026-07-06,MQL,2026-07-09,,,,,,
2970,Bluebell Goods Co V,Outdoor,Outbound LinkedIn,A. Chouhan,3.91,2026-07-07,Lead,,,,,,,
2971,Verdant Baby Goods VI,Gadgets,Cold email sequence,A. Chouhan,7.44,2026-07-06,Lead,,,,,,,
2972,Lumen Goods Co V,Gadgets,Referral,A. Chouhan,6.55,2026-07-05,Lead,,,,,,,
2973,Solace Goods Co V,Home,Signal-scored inbound,S. Kapoor,7.42,2026-07-03,MQL,2026-07-06,,,,,,
2974,Opaline Works V,Home,Referral,R. Iyer,5.53,2026-07-05,MQL,2026-07-10,,,,,,
2975,Coral & Co Outdoor IV,Kitchen,Outbound LinkedIn,S. Kapoor,5.41,2026-07-02,Lead,,,,,,,
2976,Thistle Beauty VI,Pet,Outbound LinkedIn,A. Chouhan,9.19,2026-07-04,Lead,,,,,,,
2977,Ember Living VI,Beauty,Outbound LinkedIn,R. Iyer,8.02,2026-07-03,Lead,,,,,,,
2978,Northfield Home Co V,Gadgets,Signal-scored inbound,S. Kapoor,3.78,2026-07-06,Lead,,,,,,,
2979,Basalt Baby VII,Baby,Referral,S. Kapoor,6.15,2026-07-01,MQL,2026-07-07,,,,,,
2980,Northfield Pet Supply VII,Beauty,Signal-scored inbound,R. Iyer,4.37,2026-07-03,MQL,2026-07-06,,,,,,
2981,Solace Living V,Gadgets,Signal-scored inbound,S. Kapoor,4.13,2026-07-05,Lead,,,,,,,
2982,Basalt Supply Co III,Outdoor,Cold email sequence,S. Kapoor,3.63,2026-07-07,Lead,,,,,,,
2983,Cinderwood Living II,Beauty,Signal-scored inbound,S. Kapoor,4.73,2026-07-07,MQL,2026-07-13,,,,,,
2984,Verdant Baby III,Beauty,Cold email sequence,A. Chouhan,5.97,2026-07-05,Lead,,,,,,,
2985,Glow Ritual Works V,Beauty,Outbound LinkedIn,A. Chouhan,7.93,2026-07-01,SQL,2026-07-03,2026-07-13,,,,,
2986,Cinderwood Collective II,Pet,Signal-scored inbound,A. Chouhan,9.08,2026-07-05,Lead,,,,,,,
2987,Wren & Co Supply Co VI,Pet,Signal-scored inbound,R. Iyer,8.62,2026-07-05,Lead,,,,,,,
2988,Wren & Co Studio VI,Outdoor,Signal-scored inbound,A. Chouhan,3.9,2026-07-06,MQL,2026-07-09,,,,,,
2989,Larkspur Pet Supply VI,Kitchen,Cold email sequence,R. Iyer,9.27,2026-07-07,Lead,,,,,,,
2990,Wren & Co Naturals III,Home,Outbound LinkedIn,R. Iyer,9.23,2026-07-01,Lead,,,,,,,
2991,Wren & Co Supply Co VII,Kitchen,Signal-scored inbound,A. Chouhan,8.74,2026-07-01,MQL,2026-07-04,,,,,,
2992,Northfield Outdoor V,Baby,Content/organic,A. Chouhan,7.18,2026-07-07,Lead,,,,,,,
2993,Basalt Beauty III,Kitchen,Referral,A. Chouhan,4.35,2026-07-03,MQL,2026-07-04,,,,,,
2994,Pinehaven Supply Co VI,Home,Cold email sequence,R. Iyer,4.97,2026-07-07,Lead,,,,,,,
2995,Cobalt Goods Co VI,Pet,Outbound LinkedIn,S. Kapoor,6.19,2026-07-04,Lead,,,,,,,
2996,Coral & Co Outdoor V,Pet,Outbound LinkedIn,S. Kapoor,8.13,2026-07-06,Lead,,,,,,,
2997,Pinehaven Supply Co VII,Home,Cold email sequence,A. Chouhan,5.38,2026-07-05,Lead,,,,,,,
2998,Coral & Co Baby Goods III,Kitchen,Signal-scored inbound,A. Chouhan,6.42,2026-07-07,Lead,,,,,,,
2999,Coral & Co Beauty VI,Home,Signal-scored inbound,A. Chouhan,3.82,2026-07-05,SQL,2026-07-11,2026-07-17,,,,,
3000,Voltix Goods Co IV,Beauty,Referral,S. Kapoor,4.59,2026-07-03,Lead,,,,,,,
3001,Cascade Studio VI,Kitchen,Signal-scored inbound,A. Chouhan,7.99,2026-07-04,Lead,,,,,,,
3002,Tiny Sprout Studio V,Home,Cold email sequence,R. Iyer,6.12,2026-07-03,MQL,2026-07-06,,,,,,
3003,Lumen Works V,Home,Outbound LinkedIn,S. Kapoor,9.12,2026-07-03,MQL,2026-07-04,,,,,,
3004,Foxglove Studio VIII,Pet,Referral,S. Kapoor,4.57,2026-07-01,MQL,2026-07-06,,,,,,
3005,Coral & Co Studio V,Baby,Cold email sequence,A. Chouhan,3.41,2026-07-06,MQL,2026-07-10,,,,,,
3006,Silverline Kitchen Co IV,Home,Content/organic,A. Chouhan,5.12,2026-07-02,MQL,2026-07-07,,,,,,
3007,Cascade Supply Co V,Home,Content/organic,S. Kapoor,5.78,2026-07-03,Lead,,,,,,,
3008,Windrow Baby VII,Skin,Signal-scored inbound,S. Kapoor,3.94,2026-07-02,MQL,2026-07-05,,,,,,
3009,Northfield Kitchen Co V,Kitchen,Outbound LinkedIn,R. Iyer,4.73,2026-07-01,Lead,,,,,,,
3010,Pinehaven Studio III,Outdoor,Signal-scored inbound,R. Iyer,4.88,2026-07-01,Lead,,,,,,,
3011,Lumen Pet Supply VI,Outdoor,Outbound LinkedIn,S. Kapoor,3.76,2026-07-04,Lead,,,,,,,
3012,Cinderwood Studio V,Beauty,Signal-scored inbound,A. Chouhan,5.86,2026-07-02,MQL,2026-07-04,,,,,,
3013,Cobalt Studio X,Outdoor,Cold email sequence,A. Chouhan,6.19,2026-07-07,MQL,2026-07-12,,,,,,
3014,Opaline Outdoor VII,Home,Signal-scored inbound,S. Kapoor,7.89,2026-07-01,MQL,2026-07-04,,,,,,
3015,Wren & Co Gadgets X,Gadgets,Signal-scored inbound,A. Chouhan,4.72,2026-07-05,Lead,,,,,,,
3016,Wren & Co Studio VII,Outdoor,Outbound LinkedIn,A. Chouhan,7.51,2026-07-06,Lead,,,,,,,
3017,Marigold Collective V,Home,Signal-scored inbound,S. Kapoor,5.56,2026-07-01,Lead,,,,,,,
3018,Opaline Gadgets IV,Gadgets,Signal-scored inbound,R. Iyer,4.54,2026-07-04,Lead,,,,,,,
3019,Basalt Living VI,Baby,Outbound LinkedIn,R. Iyer,8.43,2026-07-02,Lead,,,,,,,
3020,Cinderwood Baby V,Beauty,Cold email sequence,S. Kapoor,6.75,2026-07-07,Lead,,,,,,,
3021,Windrow Collective VIII,Beauty,Signal-scored inbound,A. Chouhan,6.11,2026-07-06,Lead,,,,,,,
3022,Thistle Kitchen Co III,Beauty,Outbound LinkedIn,A. Chouhan,8.93,2026-07-05,Opportunity,2026-07-09,2026-07-18,2026-07-22,,800,,
3023,Voltix Skin Co V,Home,Signal-scored inbound,A. Chouhan,3.77,2026-07-06,Lead,,,,,,,
3024,Halcyon Supply Co V,Outdoor,Cold email sequence,A. Chouhan,3.35,2026-07-05,Lead,,,,,,,
3025,Rosemere Baby VI,Baby,Signal-scored inbound,R. Iyer,3.68,2026-07-02,MQL,2026-07-07,,,,,,
3026,Halcyon Skin Co VI,Kitchen,Cold email sequence,S. Kapoor,7.94,2026-07-02,MQL,2026-07-07,,,,,,
3027,Cascade Gadgets II,Skin,Outbound LinkedIn,R. Iyer,5.47,2026-07-02,Lead,,,,,,,
3028,Rosemere Baby Goods VII,Outdoor,Cold email sequence,S. Kapoor,8.27,2026-07-07,Lead,,,,,,,
3029,Aurora Naturals VI,Home,Signal-scored inbound,R. Iyer,3.15,2026-07-05,Lead,,,,,,,
3030,Pinehaven Skin Co VI,Kitchen,Referral,S. Kapoor,7.32,2026-07-02,MQL,2026-07-05,,,,,,
3031,Hearthstone Kitchen Co VI,Kitchen,Content/organic,R. Iyer,7.69,2026-07-07,Lead,,,,,,,
3032,Wren & Co Home Co II,Gadgets,Cold email sequence,S. Kapoor,6.88,2026-07-02,Lead,,,,,,,
3033,Windrow Works IX,Beauty,Cold email sequence,A. Chouhan,9.3,2026-07-01,MQL,2026-07-03,,,,,,
3034,Marigold Living III,Kitchen,Outbound LinkedIn,A. Chouhan,4.38,2026-07-01,MQL,2026-07-02,,,,,,
3035,Foxglove Skin Co VI,Beauty,Signal-scored inbound,R. Iyer,9.05,2026-07-04,SQL,2026-07-09,2026-07-14,,,,,
3036,Lumen Gadgets V,Home,Outbound LinkedIn,A. Chouhan,5.88,2026-07-06,Lead,,,,,,,
3037,Driftwood Supply Co V,Beauty,Outbound LinkedIn,A. Chouhan,3.82,2026-07-03,Lead,,,,,,,
3038,Larkspur Beauty IV,Kitchen,Signal-scored inbound,A. Chouhan,8.38,2026-07-06,Lead,,,,,,,
3039,Hearthstone Outdoor II,Skin,Signal-scored inbound,A. Chouhan,3.81,2026-07-05,MQL,2026-07-09,,,,,,
3040,Windrow Studio III,Kitchen,Outbound LinkedIn,R. Iyer,7.05,2026-07-03,MQL,2026-07-09,,,,,,
3041,Marigold Collective VI,Skin,Outbound LinkedIn,A. Chouhan,9.15,2026-07-03,SQL,2026-07-04,2026-07-10,,,,,
3042,Hearthstone Beauty VII,Beauty,Outbound LinkedIn,A. Chouhan,8.18,2026-07-05,SQL,2026-07-07,2026-07-15,,,,,
3043,Glow Ritual Studio VI,Pet,Signal-scored inbound,A. Chouhan,6.18,2026-07-04,Lead,,,,,,,
