lead_id,company_name,category,industry,employee_band,segment,icp_fit_score,source_channel,created_date,stage,signal_score,engagement_score,lead_score,owner_rep,mql_date,sql_date,opp_created_date,deal_value_monthly_usd,closed_date,outcome,lost_reason
2661,Pinehaven Baby IX,Kitchen,Home & Family,1-10,Beachhead,82.0,Signal-scored inbound,2026-06-20,MQL,8.8,7.2,80.8,A. Chouhan,2026-06-23,,,,,,
2662,Opaline Beauty III,Baby,Home & Family,1-10,Beachhead,94.7,Signal-scored inbound,2026-06-24,Lead,7.88,8.7,87.62,A. Chouhan,,,,,,,
2663,Hearthstone Kitchen Co VII,Gadgets,Consumer Electronics,11-50,Core ICP,63.05,Content/organic,2026-06-24,Lead,3.22,8.7,60.98,R. Iyer,,,,,,,
2664,Lumen Baby II,Outdoor,Lifestyle & Outdoor,201-500,Poor Fit,29.57,Outbound LinkedIn,2026-06-15,Lead,5.83,5.0,44.32,S. Kapoor,,,,,,,
2665,Cobalt Baby Goods VII,Pet,Lifestyle & Outdoor,51-200,Adjacent,39.77,Signal-scored inbound,2026-06-15,Lead,5.91,6.4,52.84,A. Chouhan,,,,,,,
2666,Voltix Naturals VIII,Kitchen,Home & Family,51-200,Core ICP,57.08,Outbound LinkedIn,2026-06-19,MQL,6.83,8.5,68.82,R. Iyer,2026-06-22,,,,,,
2667,Aurora Living III,Beauty,Health & Beauty,1-10,Beachhead,88.12,Outbound LinkedIn,2026-06-03,MQL,5.25,7.2,72.6,S. Kapoor,2026-06-09,,,,,,
2668,Foxglove Outdoor IV,Baby,Home & Family,1-10,Beachhead,91.62,Referral,2026-06-06,MQL,6.65,3.0,65.6,A. Chouhan,2026-06-09,,,,,,
2669,Cobalt Living IV,Baby,Home & Family,1-10,Beachhead,94.17,Outbound LinkedIn,2026-06-21,Lead,7.67,8.4,85.88,R. Iyer,,,,,,,
2670,Voltix Baby III,Beauty,Health & Beauty,11-50,Beachhead,88.35,Signal-scored inbound,2026-06-03,Lead,7.34,7.0,78.36,S. Kapoor,,,,,,,
2671,Ember Beauty IV,Kitchen,Home & Family,11-50,Beachhead,72.62,Signal-scored inbound,2026-06-10,Lead,7.05,4.5,63.7,A. Chouhan,,,,,,,
2672,Windrow Gadgets IV,Pet,Lifestyle & Outdoor,1-10,Core ICP,61.85,Cold email sequence,2026-06-18,Lead,6.74,8.1,69.26,R. Iyer,,,,,,,
2673,Amberlight Pet Supply II,Baby,Home & Family,1-10,Beachhead,89.0,Outbound LinkedIn,2026-06-07,Lead,5.6,4.2,65.0,S. Kapoor,,,,,,,
2674,Driftwood Home Co IV,Skin,Health & Beauty,11-50,Beachhead,77.85,Signal-scored inbound,2026-06-19,Lead,3.14,6.8,60.96,A. Chouhan,,,,,,,
2675,Amberlight Collective,Skin,Health & Beauty,51-200,Beachhead,70.28,Cold email sequence,2026-06-07,Lead,6.11,2.8,54.84,R. Iyer,,,,,,,
2676,Opaline Baby Goods VII,Kitchen,Home & Family,51-200,Core ICP,50.42,Signal-scored inbound,2026-06-26,Lead,4.17,8.9,59.38,S. Kapoor,,,,,,,
2677,Voltix Naturals IX,Home,Home & Family,1-10,Beachhead,80.0,Outbound LinkedIn,2026-06-27,MQL,8.0,6.3,74.9,S. Kapoor,2026-06-28,,,,,,
2678,Rosemere Works III,Kitchen,Home & Family,201-500,Adjacent,37.5,Outbound LinkedIn,2026-06-16,Lead,3.0,5.1,39.3,A. Chouhan,,,,,,,
2679,Amberlight Kitchen Co II,Kitchen,Home & Family,11-50,Core ICP,63.65,Referral,2026-06-09,Lead,3.46,7.2,57.44,R. Iyer,,,,,,,
2680,Pinehaven Living III,Home,Home & Family,1-10,Beachhead,74.85,Outbound LinkedIn,2026-06-14,Opportunity,5.94,6.3,66.66,S. Kapoor,2026-06-20,2026-06-24,2026-06-29,600.0,,,
2681,Coral & Co Outdoor VII,Home,Home & Family,1-10,Beachhead,74.35,Signal-scored inbound,2026-06-13,Lead,5.74,6.2,65.56,A. Chouhan,,,,,,,
2682,Lumen Naturals V,Beauty,Health & Beauty,1-10,Beachhead,88.45,Cold email sequence,2026-06-15,MQL,5.38,6.7,71.62,R. Iyer,2026-06-18,,,,,,
2683,Cobalt Outdoor III,Beauty,Health & Beauty,51-200,Core ICP,64.78,Signal-scored inbound,2026-06-10,Lead,3.91,3.1,46.94,S. Kapoor,,,,,,,
2684,Meridian Works V,Gadgets,Consumer Electronics,11-50,Core ICP,66.08,Signal-scored inbound,2026-06-11,MQL,4.43,7.5,62.22,A. Chouhan,2026-06-13,,,,,,
2685,Hearthstone Living V,Kitchen,Home & Family,1-10,Beachhead,78.65,Outbound LinkedIn,2026-06-15,MQL,7.46,3.8,65.24,R. Iyer,2026-06-18,,,,,,
2686,Coral & Co Outdoor VIII,Outdoor,Lifestyle & Outdoor,51-200,Adjacent,40.9,Signal-scored inbound,2026-06-06,Lead,6.36,7.0,56.44,S. Kapoor,,,,,,,
2687,Cobalt Baby V,Beauty,Health & Beauty,51-200,Beachhead,71.3,Outbound LinkedIn,2026-06-09,Lead,6.52,3.0,57.08,A. Chouhan,,,,,,,
2688,Cobalt Supply Co III,Home,Home & Family,1-10,Core ICP,67.92,Signal-scored inbound,2026-06-03,Lead,3.17,4.2,49.28,R. Iyer,,,,,,,
2689,Windrow Collective IV,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,53.12,Outbound LinkedIn,2026-06-03,MQL,5.25,7.0,58.0,S. Kapoor,2026-06-04,,,,,,
2690,Marigold Works VII,Pet,Lifestyle & Outdoor,11-50,Core ICP,62.08,Signal-scored inbound,2026-06-07,SQL,8.83,4.5,64.82,S. Kapoor,2026-06-09,2026-06-12,,,,,
2691,Ember Skin Co IV,Baby,Home & Family,1-10,Beachhead,92.5,Signal-scored inbound,2026-06-24,MQL,7.0,7.6,80.8,A. Chouhan,2026-06-28,,,,,,
2692,Opaline Kitchen Co II,Skin,Health & Beauty,1-10,Beachhead,88.88,Signal-scored inbound,2026-06-08,Lead,5.55,5.7,69.3,R. Iyer,,,,,,,
2693,Aurora Collective,Skin,Health & Beauty,201-500,Core ICP,62.33,Referral,2026-06-20,Lead,6.93,8.3,70.62,S. Kapoor,,,,,,,
2694,Pinehaven Living IV,Baby,Home & Family,11-50,Beachhead,80.8,Outbound LinkedIn,2026-06-06,Lead,4.32,7.0,66.28,A. Chouhan,,,,,,,
2695,Marigold Naturals VI,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,63.95,Signal-scored inbound,2026-06-19,Lead,7.58,8.2,72.92,R. Iyer,,,,,,,
2696,Coral & Co Baby IV,Gadgets,Consumer Electronics,1-10,Beachhead,71.95,Signal-scored inbound,2026-06-08,Lead,4.78,7.1,64.42,S. Kapoor,,,,,,,
2697,Solace Pet Supply IV,Beauty,Health & Beauty,1-10,Beachhead,92.42,Cold email sequence,2026-06-16,Lead,6.97,5.1,73.18,A. Chouhan,,,,,,,
2698,Cobalt Collective III,Home,Home & Family,11-50,Core ICP,67.85,Signal-scored inbound,2026-06-01,MQL,5.14,2.8,50.96,R. Iyer,2026-06-05,,,,,,
2699,Solace Home Co IV,Gadgets,Consumer Electronics,1-10,Beachhead,77.03,Signal-scored inbound,2026-06-03,SQL,6.81,7.8,74.64,S. Kapoor,2026-06-08,2026-06-17,,,,,
2700,Rosemere Home Co VI,Skin,Health & Beauty,1-10,Beachhead,82.5,Cold email sequence,2026-06-02,Lead,3.0,7.0,63.0,A. Chouhan,,,,,,,
2701,Ember Beauty V,Baby,Home & Family,11-50,Beachhead,93.2,Signal-scored inbound,2026-06-13,MQL,9.28,4.8,79.52,A. Chouhan,2026-06-14,,,,,,
2702,Basalt Baby IV,Beauty,Health & Beauty,1-10,Beachhead,87.58,Cold email sequence,2026-06-11,Lead,5.03,7.4,72.32,R. Iyer,,,,,,,
2703,Marigold Beauty III,Home,Home & Family,11-50,Core ICP,66.5,Outbound LinkedIn,2026-06-08,MQL,4.6,4.5,53.9,S. Kapoor,2026-06-10,,,,,,
2704,Solace Home Co V,Kitchen,Home & Family,11-50,Beachhead,77.08,Signal-scored inbound,2026-06-11,Lead,8.83,6.0,75.32,A. Chouhan,,,,,,,
2705,Pinehaven Skin Co,Gadgets,Consumer Electronics,11-50,Core ICP,62.5,Signal-scored inbound,2026-06-01,Lead,3.0,4.2,46.6,A. Chouhan,,,,,,,
2706,Basalt Naturals III,Beauty,Health & Beauty,1-10,Beachhead,88.47,Signal-scored inbound,2026-06-30,Lead,5.39,9.3,79.46,R. Iyer,,,,,,,
2707,Halcyon Beauty IV,Pet,Lifestyle & Outdoor,1-10,Core ICP,53.95,Signal-scored inbound,2026-06-24,Lead,3.58,5.9,50.02,S. Kapoor,,,,,,,
2708,Cinderwood Naturals V,Skin,Health & Beauty,1-10,Beachhead,89.38,Cold email sequence,2026-06-25,Lead,5.75,8.8,79.4,A. Chouhan,,,,,,,
2709,Thistle Baby Goods V,Kitchen,Home & Family,1-10,Beachhead,83.1,Signal-scored inbound,2026-06-24,Lead,9.24,5.9,78.66,R. Iyer,,,,,,,
2710,Rosemere Studio II,Baby,Home & Family,51-200,Core ICP,66.35,Signal-scored inbound,2026-06-21,Lead,4.54,4.2,52.76,S. Kapoor,,,,,,,
2711,Wren & Co Works,Gadgets,Consumer Electronics,1-10,Beachhead,80.42,Outbound LinkedIn,2026-06-11,Lead,8.17,7.4,78.88,S. Kapoor,,,,,,,
2712,Windrow Gadgets II,Gadgets,Consumer Electronics,51-200,Core ICP,61.58,Referral,2026-06-02,SQL,8.63,4.7,64.62,R. Iyer,2026-06-03,2026-06-12,,,,,
2713,Thistle Baby Goods VI,Beauty,Health & Beauty,51-200,Core ICP,65.92,Outbound LinkedIn,2026-06-21,Lead,4.37,8.4,64.68,A. Chouhan,,,,,,,
2714,Larkspur Beauty VI,Skin,Health & Beauty,11-50,Beachhead,90.05,Referral,2026-06-01,MQL,8.02,5.6,76.88,S. Kapoor,2026-06-04,,,,,,
2715,Wren & Co Naturals IV,Home,Home & Family,1-10,Beachhead,70.08,Outbound LinkedIn,2026-06-27,Lead,4.03,7.6,62.92,R. Iyer,,,,,,,
2716,Cinderwood Kitchen Co III,Pet,Lifestyle & Outdoor,11-50,Core ICP,53.33,Content/organic,2026-06-13,Lead,5.33,4.8,51.72,S. Kapoor,,,,,,,
2717,Marigold Baby Goods II,Baby,Home & Family,1-10,Beachhead,91.78,Outbound LinkedIn,2026-06-22,Lead,6.71,7.1,78.14,A. Chouhan,,,,,,,
2718,Amberlight Works III,Skin,Health & Beauty,1-10,Beachhead,89.8,Outbound LinkedIn,2026-06-11,Lead,5.92,7.4,75.88,R. Iyer,,,,,,,
2719,Driftwood Works V,Home,Home & Family,51-200,Core ICP,53.73,Outbound LinkedIn,2026-06-01,Opportunity,5.49,8.2,62.56,S. Kapoor,2026-06-07,2026-06-17,2026-06-26,2400.0,,,
2720,Rosemere Home Co X,Pet,Lifestyle & Outdoor,11-50,Core ICP,54.92,Outbound LinkedIn,2026-06-04,MQL,5.97,4.2,52.48,A. Chouhan,2026-06-07,,,,,,
2721,Halcyon Naturals II,Gadgets,Consumer Electronics,1-10,Beachhead,75.0,Outbound LinkedIn,2026-06-09,MQL,6.0,4.6,61.8,R. Iyer,2026-06-11,,,,,,
2722,Voltix Studio IV,Pet,Lifestyle & Outdoor,1-10,Core ICP,66.55,Outbound LinkedIn,2026-06-23,Lead,8.62,8.6,78.28,S. Kapoor,,,,,,,
2723,Cinderwood Beauty II,Skin,Health & Beauty,11-50,Beachhead,79.03,Signal-scored inbound,2026-06-05,Lead,3.61,7.0,63.44,S. Kapoor,,,,,,,
2724,Cinderwood Beauty III,Gadgets,Consumer Electronics,11-50,Beachhead,70.9,Outbound LinkedIn,2026-06-17,MQL,6.36,5.5,63.94,A. Chouhan,2026-06-20,,,,,,
2725,Solace Baby IV,Pet,Lifestyle & Outdoor,51-200,Adjacent,41.88,Cold email sequence,2026-06-30,Lead,6.75,7.9,60.7,R. Iyer,,,,,,,
2726,Solace Beauty VII,Pet,Lifestyle & Outdoor,11-50,Core ICP,54.27,Signal-scored inbound,2026-06-11,Lead,5.71,3.2,48.44,S. Kapoor,,,,,,,
2727,Driftwood Studio V,Skin,Health & Beauty,201-500,Core ICP,58.47,Cold email sequence,2026-06-01,Lead,5.39,5.6,56.36,A. Chouhan,,,,,,,
2728,Northfield Baby IV,Home,Home & Family,51-200,Core ICP,58.05,Cold email sequence,2026-06-11,MQL,7.22,7.5,67.38,R. Iyer,2026-06-12,,,,,,
2729,Marigold Studio III,Baby,Home & Family,1-10,Beachhead,98.03,Referral,2026-06-09,Lead,9.21,3.0,75.84,S. Kapoor,,,,,,,
2730,Meridian Studio VI,Outdoor,Lifestyle & Outdoor,51-200,Adjacent,39.55,Signal-scored inbound,2026-06-07,Lead,5.82,5.6,50.08,S. Kapoor,,,,,,,
2731,Opaline Skin Co,Gadgets,Consumer Electronics,11-50,Core ICP,62.5,Referral,2026-06-30,Lead,3.0,5.1,49.3,A. Chouhan,,,,,,,
2732,Thistle Naturals II,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,53.23,Signal-scored inbound,2026-06-23,Lead,5.29,4.4,50.36,R. Iyer,,,,,,,
2733,Amberlight Kitchen Co VI,Kitchen,Home & Family,1-10,Beachhead,79.83,Signal-scored inbound,2026-06-26,SQL,7.93,7.9,79.42,S. Kapoor,2026-06-29,2026-07-04,,,,,
2734,Windrow Naturals III,Kitchen,Home & Family,1-10,Beachhead,78.12,Signal-scored inbound,2026-06-26,Lead,7.25,8.9,79.7,A. Chouhan,,,,,,,
2735,Pinehaven Kitchen Co VI,Home,Home & Family,1-10,Beachhead,76.83,Content/organic,2026-06-14,SQL,6.73,3.9,62.62,R. Iyer,2026-06-15,2026-06-22,,,,,
2736,Ember Pet Supply V,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,58.92,Cold email sequence,2026-06-04,Lead,5.57,7.0,61.28,S. Kapoor,,,,,,,
2737,Bluebell Studio II,Beauty,Health & Beauty,11-50,Beachhead,79.85,Outbound LinkedIn,2026-06-04,Lead,3.94,5.6,60.56,A. Chouhan,,,,,,,
2738,Northfield Skin Co III,Pet,Lifestyle & Outdoor,1-10,Core ICP,62.78,Signal-scored inbound,2026-06-24,MQL,7.11,9.0,73.44,R. Iyer,2026-06-27,,,,,,
2739,Silverline Works III,Baby,Home & Family,11-50,Beachhead,92.25,Referral,2026-06-28,Lead,8.9,7.7,86.7,A. Chouhan,,,,,,,
2740,Meridian Gadgets VI,Gadgets,Consumer Electronics,11-50,Core ICP,67.65,Signal-scored inbound,2026-06-23,SQL,5.06,9.6,71.04,S. Kapoor,2026-06-28,2026-07-06,,,,,
2741,Lumen Supply Co V,Beauty,Health & Beauty,11-50,Beachhead,79.78,Outbound LinkedIn,2026-06-29,Lead,3.91,7.8,67.04,A. Chouhan,,,,,,,
2742,Aurora Pet Supply V,Pet,Lifestyle & Outdoor,1-10,Core ICP,57.75,Signal-scored inbound,2026-06-25,Lead,5.1,8.8,64.8,R. Iyer,,,,,,,
2743,Amberlight Kitchen Co VII,Outdoor,Lifestyle & Outdoor,51-200,Adjacent,44.25,Signal-scored inbound,2026-06-24,Lead,7.7,8.7,66.9,S. Kapoor,,,,,,,
2744,Bluebell Collective V,Gadgets,Consumer Electronics,51-200,Core ICP,52.9,Outbound LinkedIn,2026-06-01,Lead,5.16,7.0,57.64,A. Chouhan,,,,,,,
2745,Driftwood Outdoor VII,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,54.8,Signal-scored inbound,2026-06-12,Lead,3.92,4.7,47.78,R. Iyer,,,,,,,
2746,Glow Ritual Supply Co III,Skin,Health & Beauty,11-50,Beachhead,83.22,Cold email sequence,2026-06-12,Lead,5.29,7.5,71.66,S. Kapoor,,,,,,,
2747,Lumen Living VIII,Home,Home & Family,11-50,Core ICP,62.5,Signal-scored inbound,2026-06-14,Lead,3.0,7.7,57.1,A. Chouhan,,,,,,,
2748,Opaline Studio V,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,60.0,Signal-scored inbound,2026-06-04,MQL,8.0,2.8,56.4,R. Iyer,2026-06-08,,,,,,
2749,Glow Ritual Pet Supply III,Beauty,Health & Beauty,51-200,Core ICP,69.0,Outbound LinkedIn,2026-06-23,MQL,5.6,8.7,70.5,R. Iyer,2026-06-24,,,,,,
2750,Foxglove Collective IV,Gadgets,Consumer Electronics,11-50,Core ICP,68.05,Outbound LinkedIn,2026-06-09,MQL,5.22,3.3,52.78,S. Kapoor,2026-06-14,,,,,,
2751,Driftwood Kitchen Co V,Baby,Home & Family,1-10,Beachhead,91.85,Cold email sequence,2026-06-20,Opportunity,6.74,10.2,87.56,A. Chouhan,2026-06-25,2026-07-01,2026-07-12,1200.0,,,
2752,Aurora Supply Co III,Baby,Home & Family,11-50,Beachhead,89.03,Signal-scored inbound,2026-06-18,Lead,7.61,3.9,70.14,R. Iyer,,,,,,,
2753,Verdant Studio II,Pet,Lifestyle & Outdoor,1-10,Core ICP,65.42,Outbound LinkedIn,2026-06-20,MQL,8.17,5.7,67.78,R. Iyer,2026-06-24,,,,,,
2754,Aurora Outdoor #12,Beauty,Health & Beauty,51-200,Beachhead,72.7,Referral,2026-06-28,Lead,7.08,9.1,77.62,S. Kapoor,,,,,,,
2755,Windrow Gadgets V,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,59.08,Signal-scored inbound,2026-06-16,MQL,5.63,6.7,60.62,A. Chouhan,2026-06-19,,,,,,
2756,Opaline Beauty IV,Gadgets,Consumer Electronics,201-500,Adjacent,43.15,Outbound LinkedIn,2026-06-08,Lead,5.26,2.9,41.74,R. Iyer,,,,,,,
2757,Lumen Skin Co V,Home,Home & Family,11-50,Beachhead,70.35,Outbound LinkedIn,2026-06-26,MQL,6.14,9.5,75.06,S. Kapoor,2026-07-02,,,,,,
2758,Silverline Beauty V,Skin,Health & Beauty,11-50,Beachhead,90.58,Cold email sequence,2026-06-20,MQL,8.23,4.2,73.52,A. Chouhan,2026-06-21,,,,,,
2759,Marigold Naturals VII,Pet,Lifestyle & Outdoor,11-50,Core ICP,57.45,Cold email sequence,2026-06-30,Opportunity,6.98,10.6,75.72,A. Chouhan,2026-07-05,2026-07-10,2026-07-15,950.0,,,
2760,Voltix Collective V,Kitchen,Home & Family,11-50,Beachhead,72.85,Referral,2026-06-13,MQL,7.14,5.1,65.86,R. Iyer,2026-06-18,,,,,,
2761,Cinderwood Supply Co VII,Baby,Home & Family,11-50,Beachhead,86.67,Signal-scored inbound,2026-06-16,Lead,6.67,6.5,74.18,S. Kapoor,,,,,,,
2762,Driftwood Beauty IV,Home,Home & Family,11-50,Beachhead,73.75,Signal-scored inbound,2026-06-07,Closed Lost,7.5,8.7,78.1,A. Chouhan,2026-06-10,2026-06-17,2026-06-22,1100.0,2026-06-30,Lost,Went with in-house fix
2763,Marigold Baby Goods III,Gadgets,Consumer Electronics,11-50,Beachhead,76.38,Cold email sequence,2026-06-11,MQL,8.55,7.5,78.7,R. Iyer,2026-06-12,,,,,,
2764,Glow Ritual Naturals II,Kitchen,Home & Family,11-50,Core ICP,67.53,Outbound LinkedIn,2026-06-16,SQL,5.01,4.5,55.54,R. Iyer,2026-06-20,2026-06-28,,,,,
2765,Cinderwood Studio V,Skin,Health & Beauty,11-50,Beachhead,82.67,Signal-scored inbound,2026-06-13,MQL,5.07,7.7,71.38,S. Kapoor,2026-06-14,,,,,,
2766,Halcyon Baby Goods IV,Home,Home & Family,51-200,Core ICP,52.8,Referral,2026-06-08,MQL,5.12,3.0,45.48,A. Chouhan,2026-06-09,,,,,,
2767,Rosemere Collective IV,Pet,Lifestyle & Outdoor,11-50,Core ICP,59.48,Signal-scored inbound,2026-06-27,Lead,7.79,9.0,74.16,R. Iyer,,,,,,,
2768,Thistle Supply Co,Gadgets,Consumer Electronics,11-50,Core ICP,63.48,Signal-scored inbound,2026-06-29,Lead,3.39,6.4,54.76,S. Kapoor,,,,,,,
2769,Driftwood Collective V,Baby,Home & Family,11-50,Beachhead,86.5,Outbound LinkedIn,2026-06-20,SQL,6.6,7.8,77.8,A. Chouhan,2026-06-25,2026-07-02,,,,,
2770,Solace Beauty VIII,Kitchen,Home & Family,1-10,Beachhead,78.45,Outbound LinkedIn,2026-06-20,SQL,7.38,4.3,66.42,R. Iyer,2026-06-24,2026-06-27,,,,,
2771,Verdant Naturals IV,Skin,Health & Beauty,1-10,Beachhead,94.15,Outbound LinkedIn,2026-06-12,MQL,7.66,4.8,75.04,S. Kapoor,2026-06-14,,,,,,
2772,Marigold Baby III,Home,Home & Family,201-500,Core ICP,52.9,Outbound LinkedIn,2026-06-30,Opportunity,9.16,7.9,72.34,A. Chouhan,2026-07-05,2026-07-08,2026-07-14,4850.0,,,
2773,Northfield Skin Co IV,Pet,Lifestyle & Outdoor,11-50,Adjacent,49.9,Outbound LinkedIn,2026-06-06,Lead,3.96,4.2,44.44,R. Iyer,,,,,,,
2774,Glow Ritual Goods Co III,Beauty,Health & Beauty,1-10,Beachhead,91.3,Outbound LinkedIn,2026-06-04,MQL,6.52,7.0,77.08,A. Chouhan,2026-06-06,,,,,,
2775,Solace Living IV,Baby,Home & Family,1-10,Beachhead,93.67,Outbound LinkedIn,2026-06-08,MQL,7.47,3.3,69.78,R. Iyer,2026-06-14,,,,,,
2776,Amberlight Supply Co VII,Beauty,Health & Beauty,11-50,Beachhead,85.42,Content/organic,2026-06-20,MQL,6.17,4.3,65.58,S. Kapoor,2026-06-26,,,,,,
2777,Ember Kitchen Co IV,Kitchen,Home & Family,11-50,Core ICP,67.62,Outbound LinkedIn,2026-06-16,Lead,5.05,6.5,61.7,A. Chouhan,,,,,,,
2778,Cobalt Pet Supply VIII,Baby,Home & Family,1-10,Beachhead,87.8,Signal-scored inbound,2026-06-12,MQL,5.12,7.9,74.18,R. Iyer,2026-06-17,,,,,,
2779,Aurora Home Co V,Pet,Lifestyle & Outdoor,1-10,Core ICP,52.5,Signal-scored inbound,2026-06-06,Lead,3.0,2.8,38.4,S. Kapoor,,,,,,,
2780,Rosemere Pet Supply II,Baby,Home & Family,11-50,Beachhead,82.55,Cold email sequence,2026-06-18,Lead,5.02,8.1,72.38,A. Chouhan,,,,,,,
2781,Rosemere Outdoor III,Skin,Health & Beauty,1-10,Beachhead,88.62,Cold email sequence,2026-06-15,Lead,5.45,7.8,75.2,R. Iyer,,,,,,,
2782,Hearthstone Supply Co III,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,59.02,Signal-scored inbound,2026-06-20,MQL,7.61,5.9,64.14,S. Kapoor,2026-06-26,,,,,,
2783,Bluebell Collective VI,Kitchen,Home & Family,11-50,Beachhead,72.25,Signal-scored inbound,2026-06-15,Lead,6.9,5.0,64.6,A. Chouhan,,,,,,,
2784,Northfield Baby VII,Gadgets,Consumer Electronics,51-200,Adjacent,47.5,Signal-scored inbound,2026-06-30,Lead,3.0,6.5,47.5,R. Iyer,,,,,,,
2785,Glow Ritual Outdoor III,Skin,Health & Beauty,11-50,Beachhead,91.42,Outbound LinkedIn,2026-06-07,MQL,8.57,4.4,75.48,S. Kapoor,2026-06-10,,,,,,
2786,Solace Baby Goods,Skin,Health & Beauty,11-50,Beachhead,81.7,Cold email sequence,2026-06-22,Lead,4.68,8.5,72.22,A. Chouhan,,,,,,,
2787,Hearthstone Studio III,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,53.4,Cold email sequence,2026-06-05,MQL,5.36,4.3,50.34,R. Iyer,2026-06-10,,,,,,
2788,Meridian Supply Co IV,Skin,Health & Beauty,1-10,Beachhead,88.75,Signal-scored inbound,2026-06-09,MQL,5.5,7.7,75.1,S. Kapoor,2026-06-14,,,,,,
2789,Silverline Gadgets III,Baby,Home & Family,201-500,Core ICP,65.58,Referral,2026-06-12,Lead,8.23,7.5,73.42,A. Chouhan,,,,,,,
2790,Voltix Living III,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,56.38,Cold email sequence,2026-06-06,Lead,6.55,2.8,50.6,R. Iyer,,,,,,,
2791,Cinderwood Collective II,Home,Home & Family,51-200,Core ICP,59.45,Outbound LinkedIn,2026-06-16,Lead,7.78,5.1,62.42,S. Kapoor,,,,,,,
2792,Meridian Outdoor VIII,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,61.2,Signal-scored inbound,2026-06-08,MQL,8.48,7.4,72.12,A. Chouhan,2026-06-14,,,,,,
2793,Basalt Gadgets V,Outdoor,Lifestyle & Outdoor,51-200,Adjacent,34.48,Outbound LinkedIn,2026-06-05,MQL,3.79,7.0,46.16,R. Iyer,2026-06-06,,,,,,
2794,Solace Gadgets III,Skin,Health & Beauty,11-50,Beachhead,84.3,Cold email sequence,2026-06-15,SQL,5.72,9.0,77.88,A. Chouhan,2026-06-19,2026-06-27,,,,,
2795,Cascade Living VII,Pet,Lifestyle & Outdoor,1-10,Core ICP,62.25,Signal-scored inbound,2026-06-16,Lead,6.9,6.5,65.1,R. Iyer,,,,,,,
2796,Opaline Kitchen Co III,Kitchen,Home & Family,1-10,Beachhead,70.72,Referral,2026-06-20,SQL,4.29,6.3,60.06,A. Chouhan,2026-06-25,2026-06-28,,,,,
2797,Ember Gadgets III,Beauty,Health & Beauty,1-10,Beachhead,88.3,Outbound LinkedIn,2026-06-30,MQL,5.32,9.6,80.08,R. Iyer,2026-07-03,,,,,,
2798,Amberlight Baby IV,Outdoor,Lifestyle & Outdoor,201-500,Adjacent,31.18,Signal-scored inbound,2026-06-28,MQL,6.47,6.7,51.98,S. Kapoor,2026-07-04,,,,,,
2799,Verdant Outdoor,Baby,Home & Family,51-200,Beachhead,75.2,Cold email sequence,2026-06-10,MQL,8.08,4.7,68.42,S. Kapoor,2026-06-13,,,,,,
2800,Glow Ritual Collective II,Beauty,Health & Beauty,1-10,Beachhead,82.5,Cold email sequence,2026-06-08,Lead,3.0,2.9,50.7,A. Chouhan,,,,,,,
2801,Lumen Supply Co VI,Pet,Lifestyle & Outdoor,11-50,Core ICP,59.1,Signal-scored inbound,2026-06-13,MQL,7.64,5.0,61.56,S. Kapoor,2026-06-17,,,,,,
2802,Northfield Supply Co III,Home,Home & Family,1-10,Core ICP,67.5,Signal-scored inbound,2026-06-16,Lead,3.0,3.7,47.1,A. Chouhan,,,,,,,
2803,Halcyon Skin Co V,Pet,Lifestyle & Outdoor,1-10,Core ICP,60.9,Cold email sequence,2026-06-14,Lead,6.36,3.5,53.94,S. Kapoor,,,,,,,
2804,Solace Goods Co V,Home,Home & Family,51-200,Core ICP,55.02,Referral,2026-06-23,SQL,6.01,5.5,56.54,A. Chouhan,2026-06-27,2026-07-07,,,,,
2805,Larkspur Supply Co IV,Home,Home & Family,51-200,Core ICP,50.02,Outbound LinkedIn,2026-06-16,Lead,4.01,7.9,55.74,R. Iyer,,,,,,,
2806,Cascade Skin Co V,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,58.8,Outbound LinkedIn,2026-06-06,MQL,7.52,7.0,67.08,S. Kapoor,2026-06-07,,,,,,
2807,Cobalt Gadgets II,Beauty,Health & Beauty,11-50,Beachhead,80.97,Cold email sequence,2026-06-02,Lead,4.39,7.0,66.56,A. Chouhan,,,,,,,
2808,Halcyon Studio IV,Outdoor,Lifestyle & Outdoor,51-200,Adjacent,44.1,Cold email sequence,2026-06-13,Lead,7.64,7.6,63.36,R. Iyer,,,,,,,
2809,Solace Gadgets IV,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,55.6,Signal-scored inbound,2026-06-26,Lead,4.24,4.7,49.06,S. Kapoor,,,,,,,
2810,Bluebell Home Co IV,Baby,Home & Family,1-10,Beachhead,85.53,Cold email sequence,2026-06-15,Lead,4.21,6.4,66.04,A. Chouhan,,,,,,,
